Test Program: 	
Tester: 	
Device Name: 	
Operator: 	IT
LOT ID: 	
Start Time: 	
Fail #: 	506
Pass #: 	8115
Total #: 	8621

Name	Site#	Bin#	X	Y	VBR	VF1	VF2	IR_40V	VF3	
1721	1	1	26	32	61.48	210.41	273.18	31.20	396.03	
1722	1	1	26	33	61.33	210.90	273.50	31.58	395.32	
1723	1	1	26	34	61.16	210.25	273.99	32.03	395.17	
1724	1	1	26	35	61.00	210.41	273.66	32.42	395.07	
1725	1	1	26	36	60.87	209.77	272.85	32.76	395.07	
1726	1	1	26	37	60.75	210.58	273.66	33.61	395.09	
1727	1	1	26	38	60.64	210.09	273.18	33.56	395.51	
1728	1	1	26	39	60.50	210.09	273.82	33.97	395.38	
1729	1	1	26	40	60.26	210.25	272.20	34.90	396.16	
1730	1	1	26	41	60.23	210.74	272.85	34.94	396.21	
1731	1	1	26	42	59.59	209.93	272.85	41.79	395.95	
1732	1	1	26	43	60.05	209.77	273.18	35.59	395.90	
1733	1	1	26	44	60.00	209.44	273.34	35.91	396.37	
1734	1	1	26	45	58.61	210.09	273.01	55.86	396.40	
1735	1	1	26	46	59.93	210.09	273.18	36.37	396.49	
1736	1	1	26	47	59.90	209.93	273.18	36.61	396.18	
1737	1	1	26	48	59.86	209.93	272.69	36.89	395.74	
1738	1	5	26	49	0.02	158.03	267.99	1016.03	394.29	
1739	1	1	26	50	59.80	209.28	272.36	37.14	394.54	
1740	1	1	26	51	59.41	210.09	273.18	39.34	394.55	
1741	1	1	26	52	59.87	209.77	272.85	36.88	394.55	
1742	1	1	26	53	59.80	210.09	273.34	37.32	394.02	
1743	1	1	26	54	59.91	208.95	273.18	37.02	394.33	
1744	1	1	26	55	59.94	209.60	273.18	36.93	394.20	
1745	1	1	26	56	58.22	209.12	272.20	66.23	394.24	
1746	1	1	26	57	60.02	209.60	272.36	36.89	394.34	
1747	1	1	26	58	60.06	209.12	272.36	36.47	394.54	
1748	1	1	26	59	60.11	209.28	271.72	36.43	394.47	
1749	1	1	26	60	60.12	209.93	272.36	36.38	394.67	
1750	1	1	26	61	60.17	209.12	272.85	36.24	394.39	
1751	1	1	26	62	60.17	208.95	272.20	36.10	394.36	
1752	1	1	26	63	60.18	209.77	272.20	35.98	394.63	
1753	1	1	26	64	60.21	208.95	272.20	35.81	394.47	
1754	1	1	26	65	60.16	209.28	273.01	35.99	394.75	
1755	1	1	26	66	60.21	209.93	272.85	35.76	394.52	
1756	1	1	26	67	60.23	209.28	272.69	35.63	394.80	
1757	1	1	26	68	60.19	209.28	272.20	35.69	394.67	
1758	1	1	26	69	60.26	209.44	272.04	35.56	394.78	
1759	1	1	26	70	60.31	209.60	272.85	35.35	395.41	
1760	1	1	26	71	60.42	209.44	273.01	34.96	395.79	
1761	1	1	26	72	60.48	208.79	272.04	34.67	395.56	
1762	1	1	26	73	60.55	209.77	273.18	34.46	395.04	
1763	1	1	26	74	60.64	209.60	272.36	34.06	394.83	
1764	1	1	26	75	60.75	209.60	272.36	33.64	395.02	
1765	1	1	26	76	60.82	209.93	273.01	33.38	394.89	
1766	1	1	26	77	60.91	209.93	273.50	33.15	394.75	
1767	1	1	26	78	61.04	210.41	272.85	32.74	395.30	
1768	1	1	26	79	61.10	210.09	273.34	32.59	395.97	
1769	1	1	26	80	61.23	210.58	273.18	32.21	396.06	
1770	1	1	26	81	61.46	210.09	273.34	31.58	395.53	
1771	1	1	26	82	61.53	209.44	272.69	31.50	395.38	
1772	1	1	26	83	61.64	209.60	273.34	31.22	395.74	
1773	1	1	26	84	61.78	210.09	273.82	30.93	395.80	
1774	1	1	26	85	61.99	210.25	273.66	30.45	395.69	
1775	1	1	26	86	62.15	209.77	273.66	30.09	395.48	
1776	1	1	26	87	62.31	209.93	273.66	29.63	396.40	
1777	1	5	26	88	0.02	149.11	269.28	1016.03	395.64	
1778	1	1	26	89	62.58	209.77	273.50	29.25	396.71	
1779	1	1	26	90	62.69	209.93	273.18	29.04	397.26	
1780	1	1	26	91	62.19	211.39	273.34	33.06	397.15	
1781	1	1	26	92	62.85	210.90	272.69	28.85	397.48	
1782	1	1	26	93	63.06	210.25	274.31	28.32	397.80	
1783	1	1	26	94	63.31	210.25	273.66	27.98	398.14	
1784	1	1	26	95	63.64	209.77	273.50	27.41	398.92	
1785	1	1	26	96	64.02	210.41	273.66	26.87	398.99	
1786	1	1	26	97	64.60	209.60	273.34	26.03	399.76	
1787	1	1	26	98	65.91	210.25	273.50	24.19	401.42	
1788	1	5	27	6	0.03	55.54	122.52	1016.03	301.71	
1789	1	5	27	7	31.17	147.49	236.04	1016.05	398.01	
1790	1	5	27	8	25.82	208.95	271.88	1016.02	394.59	
1791	1	1	27	9	65.06	209.93	272.53	26.25	396.49	
1792	1	1	27	10	65.03	209.93	272.53	25.84	395.84	
1793	1	1	27	11	64.96	209.60	273.34	25.36	396.96	
1794	1	1	27	12	64.73	210.41	273.66	25.50	396.86	
1795	1	1	27	13	64.55	211.22	273.50	25.70	396.79	
1796	1	1	27	14	64.19	210.74	273.82	25.87	396.53	
1797	1	1	27	15	63.86	211.06	273.50	26.47	396.53	
1798	1	1	27	16	63.60	210.58	273.82	26.84	396.27	
1799	1	1	27	17	63.31	211.55	274.63	27.33	396.23	
1800	1	1	27	18	63.10	210.90	274.31	27.63	396.47	
1801	1	1	27	19	62.98	211.22	273.99	27.77	396.37	
1802	1	1	27	20	62.89	210.74	273.99	27.88	396.21	
1803	1	1	27	21	62.07	210.58	274.31	32.97	395.69	
1804	1	1	27	22	62.59	211.39	274.31	28.50	395.62	
1805	1	1	27	23	62.07	210.58	273.82	32.66	396.03	
1806	1	1	27	24	62.34	210.58	273.82	29.05	395.45	
1807	1	1	27	25	62.18	210.90	274.31	29.45	395.58	
1808	1	1	27	26	62.01	210.90	274.31	29.99	395.62	
1809	1	1	27	27	61.96	210.58	274.47	30.11	395.43	
1810	1	1	27	28	61.87	210.41	273.99	30.24	395.97	
1811	1	1	27	29	61.76	210.09	273.34	30.53	395.54	
1812	1	5	27	30	0.02	170.20	269.93	1016.04	394.83	
1813	1	1	27	31	61.48	210.58	274.15	31.25	395.69	
1814	1	1	27	32	61.33	210.25	273.99	31.62	395.38	
1815	1	1	27	33	61.21	211.06	273.99	31.97	395.53	
1816	1	1	27	34	61.01	210.09	273.66	32.51	395.11	
1817	1	1	27	35	60.89	210.58	273.01	32.91	394.94	
1818	1	1	27	36	60.76	210.58	273.18	33.15	395.04	
1819	1	5	27	37	0.02	162.41	268.80	1016.04	394.23	
1820	1	1	27	38	60.55	209.93	273.01	33.84	394.98	
1821	1	1	27	39	60.43	210.09	272.85	34.36	395.09	
1822	1	1	27	40	60.35	210.41	273.50	34.66	395.67	
1823	1	1	27	41	60.21	210.41	273.01	35.10	395.95	
1824	1	1	27	42	60.16	210.09	273.66	35.42	395.74	
1825	1	1	27	43	60.11	210.90	273.18	35.69	395.58	
1826	1	1	27	44	60.03	209.93	273.66	36.03	395.74	
1827	1	1	27	45	59.97	209.77	273.34	36.46	395.54	
1828	1	1	27	46	59.92	209.77	273.34	36.58	395.90	
1829	1	1	27	47	59.91	209.44	273.18	36.92	395.80	
1830	1	1	27	48	59.85	210.09	272.53	37.00	395.58	
1831	1	1	27	49	59.92	209.44	272.69	36.83	394.88	
1832	1	1	27	50	59.92	209.60	273.34	36.89	394.68	
1833	1	1	27	51	59.89	210.25	272.36	37.10	395.02	
1834	1	1	27	52	59.96	209.28	272.53	36.80	394.78	
1835	1	1	27	53	59.97	209.44	273.50	36.99	394.76	
1836	1	1	27	54	60.02	209.60	272.69	36.71	394.65	
1837	1	1	27	55	60.07	209.28	273.34	36.67	394.55	
1838	1	1	27	56	60.08	209.60	272.85	36.56	394.37	
1839	1	1	27	57	60.10	208.95	271.88	36.77	394.34	
1840	1	1	27	58	60.10	208.95	271.72	36.71	394.08	
1841	1	1	27	59	60.18	209.12	272.69	36.32	394.62	
1842	1	1	27	60	60.18	208.95	272.53	36.29	394.20	
1843	1	1	27	61	60.24	209.60	272.36	36.13	394.37	
1844	1	1	27	62	60.27	209.44	272.53	35.99	394.57	
1845	1	1	27	63	60.29	208.31	272.20	35.88	394.31	
1846	1	1	27	64	60.27	209.12	271.72	35.79	394.49	
1847	1	1	27	65	60.23	209.60	272.85	35.82	394.83	
1848	1	1	27	66	60.20	208.79	273.01	36.09	394.21	
1849	1	1	27	67	60.22	209.93	272.53	35.74	394.73	
1850	1	1	27	68	60.26	209.44	272.20	35.53	394.76	
1851	1	1	27	69	60.23	208.95	272.36	35.67	394.76	
1852	1	1	27	70	60.35	209.60	273.01	35.20	395.22	
1853	1	1	27	71	60.40	209.60	272.04	35.42	395.22	
1854	1	1	27	72	60.44	209.28	272.36	34.93	395.28	
1855	1	1	27	73	60.52	209.28	272.69	34.41	394.76	
1856	1	5	27	74	0.02	161.76	268.31	1016.02	394.03	
1857	1	1	27	75	60.68	209.28	272.85	33.91	394.75	
1858	1	1	27	76	60.78	209.12	272.53	33.62	394.62	
1859	1	1	27	77	60.89	209.60	272.85	33.20	394.23	
1860	1	1	27	78	61.02	210.41	273.50	32.97	394.42	
1861	1	1	27	79	61.09	209.77	272.85	32.64	395.45	
1862	1	1	27	80	61.19	209.44	272.85	32.36	395.48	
1863	1	1	27	81	61.33	209.93	273.18	32.16	394.93	
1864	1	1	27	82	61.44	209.28	274.15	31.71	394.75	
1865	1	1	27	83	61.62	209.93	272.53	31.29	395.40	
1866	1	1	27	84	61.76	209.28	272.69	31.03	395.43	
1867	1	1	27	85	61.58	210.41	272.69	32.79	395.59	
1868	1	1	27	86	62.09	210.25	273.18	30.25	395.72	
1869	1	1	27	87	62.29	210.90	273.99	29.75	396.34	
1870	1	1	27	88	62.40	209.93	273.01	29.58	396.31	
1871	1	1	27	89	62.51	210.41	273.50	29.38	396.94	
1872	1	1	27	90	62.62	210.90	273.34	29.13	397.38	
1873	1	1	27	91	62.68	210.58	273.66	28.99	397.25	
1874	1	1	27	92	62.77	209.93	273.34	28.97	397.15	
1875	1	1	27	93	62.95	210.09	273.34	28.70	396.96	
1876	1	1	27	94	63.28	210.25	274.47	27.96	397.49	
1877	1	1	27	95	63.59	211.06	272.85	27.50	397.96	
1878	1	5	27	96	0.02	161.11	268.63	1016.04	396.78	
1879	1	1	27	97	62.10	209.93	273.66	43.18	397.56	
1880	1	1	27	98	65.24	210.74	273.18	25.21	399.20	
1881	1	5	28	6	0.03	57.97	122.68	1016.03	295.80	
1882	1	1	28	7	51.25	207.17	270.58	90.80	394.13	
1883	1	1	28	8	65.62	208.63	272.36	25.43	396.36	
1884	1	1	28	9	64.89	209.77	271.88	26.49	396.29	
1885	1	1	28	10	64.79	209.60	272.04	26.18	396.24	
1886	1	1	28	11	64.20	210.74	273.18	26.19	396.84	
1887	1	1	28	12	64.11	210.90	273.99	25.86	396.76	
1888	1	1	28	13	64.38	211.06	273.99	25.76	396.94	
1889	1	1	28	14	62.25	211.71	273.82	60.42	396.97	
1890	1	1	28	15	63.69	211.87	274.15	26.69	396.50	
1891	1	1	28	16	63.43	211.39	274.15	27.05	396.55	
1892	1	1	28	17	63.23	211.06	274.31	27.47	396.14	
1893	1	1	28	18	63.03	210.58	274.47	27.64	396.45	
1894	1	1	28	19	62.87	210.90	273.99	28.05	396.00	
1895	1	1	28	20	62.71	210.74	274.47	28.40	396.21	
1896	1	1	28	21	62.59	210.74	274.31	28.60	396.37	
1897	1	1	28	22	62.48	210.74	274.63	28.76	396.13	
1898	1	1	28	23	62.24	210.90	273.82	29.23	395.88	
1899	1	1	28	24	62.16	210.41	274.80	29.51	395.61	
1900	1	1	28	25	61.55	210.41	274.15	30.82	395.85	
1901	1	1	28	26	61.92	211.55	274.63	30.06	395.48	
1902	1	1	28	27	61.76	211.39	274.15	30.58	395.45	
1903	1	1	28	28	61.67	210.25	274.15	30.74	395.79	
1904	1	1	28	29	60.49	211.22	273.99	32.04	395.51	
1905	1	8	28	30	54.27	210.41	274.15	153.79	395.67	
1906	1	1	28	31	61.32	211.06	273.50	31.69	395.69	
1907	1	1	28	32	61.13	210.41	273.66	33.52	395.46	
1908	1	1	28	33	61.06	210.90	273.18	32.32	395.24	
1909	1	1	28	34	60.87	210.25	273.99	32.98	395.04	
1910	1	1	28	35	60.78	210.25	273.01	33.19	394.81	
1911	1	1	28	36	60.69	209.28	273.34	33.54	395.06	
1912	1	1	28	37	59.87	209.60	273.34	43.12	395.07	
1913	1	1	28	38	60.20	209.77	273.34	35.65	394.73	
1914	1	1	28	39	60.37	209.60	273.18	34.66	395.15	
1915	1	1	28	40	60.33	210.90	273.18	34.84	395.46	
1916	1	1	28	41	60.23	210.41	273.82	35.26	395.51	
1917	1	1	28	42	60.20	210.25	273.34	35.61	395.41	
1918	1	1	28	43	60.11	209.77	273.01	35.98	394.81	
1919	1	1	28	44	60.11	210.58	273.34	36.10	395.35	
1920	1	1	28	45	60.03	210.25	272.04	36.30	395.40	
1921	1	1	28	46	60.00	210.09	272.36	36.47	395.17	
1922	1	1	28	47	59.91	209.77	272.69	36.79	395.14	
1923	1	1	28	48	59.75	209.93	273.18	45.39	395.15	
1924	1	1	28	49	60.01	209.60	272.85	36.85	394.76	
1925	1	1	28	50	60.04	209.44	272.69	36.78	394.63	
1926	1	1	28	51	60.03	209.93	272.53	36.74	395.06	
1927	1	1	28	52	60.06	209.12	273.34	36.68	394.83	
1928	1	1	28	53	59.24	209.28	272.20	41.43	395.02	
1929	1	1	28	54	58.86	209.44	272.69	40.50	395.17	
1930	1	1	28	55	60.15	209.60	273.66	36.73	394.96	
1931	1	1	28	56	60.19	209.60	272.69	36.56	394.70	
1932	1	1	28	57	60.23	209.12	272.53	36.41	394.57	
1933	1	1	28	58	60.26	209.44	272.36	36.48	394.34	
1934	1	1	28	59	60.23	209.12	272.20	36.39	394.91	
1935	1	1	28	60	60.24	209.28	272.20	36.45	394.63	
1936	1	1	28	61	60.33	209.28	272.04	36.00	394.46	
1937	1	1	28	62	60.30	209.12	271.88	36.03	394.46	
1938	1	1	28	63	60.32	209.77	272.69	35.76	394.12	
1939	1	1	28	64	60.33	209.93	272.20	35.73	394.28	
1940	1	1	28	65	60.27	209.28	272.53	35.76	394.65	
1941	1	1	28	66	60.29	209.44	272.69	35.74	394.57	
1942	1	1	28	67	60.29	209.77	273.18	35.67	394.80	
1943	1	1	28	68	60.32	209.28	272.36	35.44	394.60	
1944	1	1	28	69	60.31	208.95	272.20	35.54	394.67	
1945	1	1	28	70	60.36	208.79	272.36	35.54	395.01	
1946	1	1	28	71	60.39	208.95	272.20	35.22	394.89	
1947	1	1	28	72	60.50	209.12	273.18	34.74	395.09	
1948	1	1	28	73	60.53	209.28	271.88	34.57	394.96	
1949	1	1	28	74	60.63	209.44	272.04	34.27	394.68	
1950	1	1	28	75	60.71	209.44	273.01	33.92	394.39	
1951	1	1	28	76	60.74	210.09	272.53	33.78	394.50	
1952	1	1	28	77	60.83	209.60	272.53	33.53	394.68	
1953	1	1	28	78	60.98	209.93	273.50	33.07	394.88	
1954	1	1	28	79	60.99	209.28	272.53	32.97	394.73	
1955	1	1	28	80	61.15	209.77	272.85	32.56	394.96	
1956	1	1	28	81	61.23	209.28	273.18	32.34	395.11	
1957	1	1	28	82	61.38	210.09	272.69	31.96	394.80	
1958	1	1	28	83	59.60	209.44	273.34	64.62	395.25	
1959	1	1	28	84	61.72	210.41	273.66	31.08	395.58	
1960	1	1	28	85	61.89	209.77	273.01	30.80	395.45	
1961	1	1	28	86	62.02	210.25	273.50	30.25	395.80	
1962	1	1	28	87	62.20	209.77	273.99	30.01	396.16	
1963	1	1	28	88	62.35	210.74	273.18	29.68	396.57	
1964	1	1	28	89	62.49	210.09	273.34	29.29	396.73	
1965	1	1	28	90	62.61	210.09	273.82	29.39	397.02	
1966	1	1	28	91	62.74	210.58	273.82	28.86	397.04	
1967	1	1	28	92	62.80	210.25	273.50	28.87	396.92	
1968	1	1	28	93	62.93	209.60	273.18	28.55	396.79	
1969	1	1	28	94	63.27	209.77	273.50	27.98	396.87	
1970	1	1	28	95	63.63	210.09	273.01	27.35	397.17	
1971	1	1	28	96	64.02	209.77	273.34	26.82	396.86	
1972	1	1	28	97	64.44	210.41	273.50	26.27	397.04	
1973	1	1	28	98	64.93	210.58	273.18	25.61	397.62	
1974	1	1	28	99	64.09	209.77	273.01	34.35	399.47	
1975	1	5	29	5	0.03	53.92	120.57	1016.02	296.48	
1976	1	5	29	6	31.12	145.22	234.90	1016.04	395.27	
1977	1	1	29	7	67.92	208.95	272.53	23.04	394.16	
1978	1	1	29	8	59.66	208.63	271.88	80.73	396.57	
1979	1	1	29	9	64.66	210.41	272.20	26.67	396.34	
1980	1	1	29	10	64.60	210.25	272.36	26.52	396.70	
1981	1	1	29	11	64.37	209.93	273.18	27.66	396.53	
1982	1	1	29	12	64.32	212.04	273.66	25.74	397.02	
1983	1	1	29	13	64.11	210.74	273.50	26.11	397.05	
1984	1	1	29	14	63.94	211.22	273.99	26.23	397.10	
1985	1	1	29	15	63.56	211.22	273.34	26.84	396.40	
1986	1	1	29	16	63.28	211.39	274.31	27.26	396.49	
1987	1	5	29	17	0.02	162.41	269.28	1016.04	395.22	
1988	1	1	29	18	62.53	210.25	274.31	32.40	396.24	
1989	1	1	29	19	62.74	210.58	274.63	28.21	395.95	
1990	1	8	29	20	56.19	211.22	273.82	181.45	396.05	
1991	1	1	29	21	61.78	210.90	274.15	31.50	396.29	
1992	1	1	29	22	62.29	210.58	274.15	29.09	396.19	
1993	1	8	29	23	54.84	211.22	274.15	175.95	395.92	
1994	1	1	29	24	62.00	210.74	273.99	29.75	395.93	
1995	1	1	29	25	61.88	210.41	273.82	30.20	395.69	
1996	1	1	29	26	60.56	210.25	274.15	46.68	395.20	
1997	1	1	29	27	61.63	210.58	273.18	30.93	395.25	
1998	1	1	29	28	61.54	210.58	273.18	31.14	395.59	
1999	1	1	29	29	61.41	211.06	273.34	31.53	395.46	
2000	1	1	29	30	61.33	210.41	273.82	31.74	395.25	
2001	1	1	29	31	61.18	210.58	272.85	32.25	395.33	
2002	1	1	29	32	61.08	210.58	273.66	32.39	395.17	
2003	1	1	29	33	60.95	209.93	273.34	32.84	395.04	
2004	1	1	29	34	60.86	209.93	273.82	33.16	394.75	
2005	1	1	29	35	60.73	210.09	273.01	33.54	394.94	
2006	1	1	29	36	59.87	210.90	273.50	48.95	395.04	
2007	1	1	29	37	60.48	210.41	272.69	34.36	395.53	
2008	1	1	29	38	60.44	209.93	272.85	34.75	395.09	
2009	1	1	29	39	60.37	209.77	273.66	34.86	395.30	
2010	1	1	29	40	60.27	210.09	273.34	35.31	395.27	
2011	1	1	29	41	60.24	210.09	272.69	35.66	395.17	
2012	1	1	29	42	60.23	210.25	272.85	35.60	394.98	
2013	1	1	29	43	60.15	210.09	273.18	36.07	394.81	
2014	1	1	29	44	60.14	209.60	273.01	36.19	394.78	
2015	1	1	29	45	60.11	209.44	273.34	36.33	394.93	
2016	1	1	29	46	60.08	210.41	272.69	36.36	394.93	
2017	1	1	29	47	57.08	208.95	272.53	97.81	395.01	
2018	1	1	29	48	60.11	209.44	272.53	36.55	395.25	
2019	1	1	29	49	60.11	209.44	272.53	36.74	394.80	
2020	1	1	29	50	60.13	209.77	272.85	36.55	394.89	
2021	1	1	29	51	58.72	209.44	272.69	50.24	395.14	
2022	1	1	29	52	60.19	208.95	272.36	36.63	394.96	
2023	1	1	29	53	60.21	209.44	272.36	36.47	395.30	
2024	1	1	29	54	60.22	209.12	271.88	36.44	395.22	
2025	1	1	29	55	60.16	209.28	272.53	37.04	394.75	
2026	1	1	29	56	60.34	209.12	271.72	36.28	394.67	
2027	1	1	29	57	60.33	208.95	272.20	36.36	394.41	
2028	1	1	29	58	60.33	209.12	272.04	36.34	394.72	
2029	1	1	29	59	60.35	209.12	271.55	36.18	394.88	
2030	1	8	29	60	55.25	208.79	272.20	130.84	394.93	
2031	1	1	29	61	60.34	209.60	271.72	36.01	394.80	
2032	1	1	29	62	60.28	208.95	272.36	36.36	394.72	
2033	1	5	29	63	0.02	138.25	267.01	1016.03	393.86	
2034	1	1	29	64	60.37	209.12	271.88	35.67	394.91	
2035	1	1	29	65	60.35	209.60	271.88	35.67	394.55	
2036	1	8	29	66	52.94	209.44	272.53	152.19	394.88	
2037	1	1	29	67	59.87	209.44	272.20	38.04	394.59	
2038	1	1	29	68	60.33	208.95	271.88	35.52	394.54	
2039	1	1	29	69	60.30	208.95	271.72	35.86	394.62	
2040	1	1	29	70	60.40	209.60	271.55	35.29	394.49	
2041	1	1	29	71	60.41	209.44	272.20	35.13	394.47	
2042	1	1	29	72	60.46	209.44	272.53	34.96	394.60	
2043	1	1	29	73	58.62	209.77	273.01	58.68	394.88	
2044	1	1	29	74	60.62	209.44	272.20	34.20	395.07	
2045	1	1	29	75	60.63	209.77	272.20	34.19	394.75	
2046	1	5	29	76	0.02	159.01	268.31	1016.03	394.18	
2047	1	1	29	77	60.85	210.09	272.53	33.48	394.73	
2048	1	1	29	78	60.88	209.60	272.53	33.30	394.88	
2049	1	1	29	79	61.00	209.77	272.36	33.04	394.39	
2050	1	1	29	80	61.10	209.93	272.85	32.63	394.70	
2051	1	1	29	81	61.21	209.60	273.01	32.41	395.04	
2052	1	1	29	82	61.38	210.41	273.18	31.98	394.89	
2053	1	1	29	83	61.52	209.77	272.20	31.54	394.89	
2054	1	1	29	84	61.62	210.58	273.50	31.19	395.22	
2055	1	1	29	85	61.84	210.25	272.85	30.86	395.40	
2056	1	1	29	86	61.99	210.41	273.50	30.52	395.79	
2057	1	1	29	87	62.16	210.09	272.85	30.15	395.64	
2058	1	1	29	88	62.30	209.93	273.18	29.85	395.93	
2059	1	1	29	89	62.48	209.60	273.18	29.42	396.62	
2060	1	1	29	90	62.65	209.44	273.66	29.05	396.52	
2061	1	1	29	91	62.78	210.58	273.82	28.87	396.81	
2062	1	1	29	92	62.90	211.06	273.50	28.54	397.17	
2063	1	1	29	93	63.12	209.93	273.34	28.15	397.15	
2064	1	1	29	94	59.49	210.09	273.34	49.91	397.04	
2065	1	1	29	95	63.73	210.74	273.66	27.22	396.55	
2066	1	1	29	96	64.06	210.41	274.15	26.81	396.27	
2067	1	1	29	97	64.45	210.41	273.99	26.22	397.46	
2068	1	1	29	98	64.91	210.74	272.85	25.65	397.41	
2069	1	1	29	99	65.63	211.22	272.53	24.68	398.27	
2070	1	5	30	5	0.03	53.59	119.11	1016.03	285.26	
2071	1	8	30	6	49.32	209.12	271.88	118.45	395.62	
2072	1	1	30	7	67.03	208.95	272.53	23.87	395.53	
2073	1	1	30	8	64.64	209.77	272.53	28.82	397.13	
2074	1	1	30	9	62.49	209.93	273.18	66.83	397.25	
2075	1	1	30	10	64.35	209.60	273.01	26.51	397.07	
2076	1	5	30	11	0.03	173.11	269.45	1016.04	396.10	
2077	1	8	30	12	53.65	210.41	273.82	224.80	397.31	
2078	1	1	30	13	63.98	211.22	274.15	26.76	397.10	
2079	1	1	30	14	63.76	210.90	274.80	26.68	397.13	
2080	1	1	30	15	63.45	211.55	273.99	26.92	396.68	
2081	1	1	30	16	63.19	210.58	274.15	27.34	396.03	
2082	1	1	30	17	63.02	211.06	273.99	27.70	395.85	
2083	1	1	30	18	62.85	211.39	273.82	28.02	396.47	
2084	1	1	30	19	62.57	210.90	274.63	28.82	396.18	
2085	1	1	30	20	61.78	211.06	274.31	34.74	396.00	
2086	1	8	30	21	45.49	210.41	273.50	522.63	396.05	
2087	1	1	30	22	61.78	211.39	274.47	32.46	395.61	
2088	1	1	30	23	62.00	211.39	273.82	29.86	395.67	
2089	1	1	30	24	61.87	210.74	273.82	30.21	395.48	
2090	1	1	30	25	61.72	211.06	274.15	30.53	395.53	
2091	1	1	30	26	61.64	210.58	273.34	30.84	395.25	
2092	1	1	30	27	61.47	210.74	274.31	31.21	395.35	
2093	1	1	30	28	61.34	210.90	273.66	31.75	395.45	
2094	1	1	30	29	61.28	210.90	273.82	31.89	395.37	
2095	1	1	30	30	59.10	210.41	273.01	58.23	395.69	
2096	1	1	30	31	61.06	210.74	273.01	32.65	395.38	
2097	1	1	30	32	60.94	210.41	273.18	32.91	395.33	
2098	1	1	30	33	60.85	209.60	273.01	33.19	395.15	
2099	1	1	30	34	60.74	210.09	273.01	33.59	394.98	
2100	1	1	30	35	59.56	211.06	272.69	41.17	394.93	
2101	1	1	30	36	60.54	210.09	273.01	34.40	394.33	
2102	1	1	30	37	60.47	210.58	272.53	34.62	394.70	
2103	1	1	30	38	60.13	209.93	272.36	36.01	395.04	
2104	1	1	30	39	60.34	209.93	272.69	35.16	395.46	
2105	1	1	30	40	60.35	209.77	273.18	35.31	395.09	
2106	1	1	30	41	60.27	210.09	273.18	35.68	394.89	
2107	1	1	30	42	60.24	210.25	272.53	35.87	394.72	
2108	1	1	30	43	60.20	210.09	272.53	36.12	394.83	
2109	1	1	30	44	60.24	209.44	273.01	36.00	395.20	
2110	1	5	30	45	0.02	157.06	267.66	1016.03	394.26	
2111	1	1	30	46	60.17	209.77	272.20	36.42	395.24	
2112	1	1	30	47	60.21	209.44	272.69	36.37	394.99	
2113	1	1	30	48	60.25	209.28	272.53	36.37	395.01	
2114	1	1	30	49	60.22	209.44	272.85	36.48	394.63	
2115	1	1	30	50	60.25	209.77	273.18	36.29	395.01	
2116	1	1	30	51	60.25	209.12	273.01	36.41	395.28	
2117	1	1	30	52	60.28	209.28	272.85	36.48	394.80	
2118	1	1	30	53	60.35	208.95	272.36	36.34	394.78	
2119	1	1	30	54	60.31	209.44	272.04	36.43	395.12	
2120	1	1	30	55	60.35	209.12	272.20	36.70	394.80	
2121	1	1	30	56	60.41	209.12	272.69	36.22	394.80	
2122	1	1	30	57	60.38	209.28	272.04	36.41	394.47	
2123	1	1	30	58	60.40	209.60	272.20	36.19	394.75	
2124	1	1	30	59	59.27	208.79	271.72	54.30	394.78	
2125	1	1	30	60	60.43	208.63	271.72	36.02	394.41	
2126	1	1	30	61	60.42	209.12	272.53	36.18	394.50	
2127	1	1	30	62	60.49	208.95	272.36	35.77	394.49	
2128	1	1	30	63	60.47	209.60	271.88	35.85	394.23	
2129	1	1	30	64	60.47	208.95	272.85	35.50	394.73	
2130	1	1	30	65	60.49	209.60	272.85	35.33	395.07	
2131	1	1	30	66	60.45	209.44	272.85	35.37	395.38	
2132	1	1	30	67	60.43	209.28	272.53	35.49	395.11	
2133	1	1	30	68	60.47	209.28	272.36	35.30	394.85	
2134	1	1	30	69	60.39	209.28	272.20	35.43	394.57	
2135	1	1	30	70	60.46	209.60	271.55	35.12	394.52	
2136	1	5	30	71	0.02	157.06	267.99	1016.04	393.74	
2137	1	1	30	72	60.50	209.44	272.36	34.82	394.63	
2138	1	1	30	73	60.59	209.28	272.69	34.49	394.72	
2139	1	1	30	74	60.62	209.28	272.69	34.38	394.73	
2140	1	1	30	75	60.68	209.28	272.53	34.25	394.57	
2141	1	1	30	76	60.70	209.77	272.04	33.99	394.52	
2142	1	1	30	77	60.78	208.95	272.53	33.73	394.47	
2143	1	1	30	78	60.89	209.93	272.69	33.29	394.49	
2144	1	1	30	79	60.98	209.60	272.20	33.17	394.72	
2145	1	8	30	80	55.87	210.09	272.85	123.23	394.67	
2146	1	8	30	81	57.10	210.41	272.20	111.27	395.15	
2147	1	1	30	82	61.32	209.77	272.69	32.10	394.67	
2148	1	1	30	83	61.47	208.95	272.53	31.89	394.83	
2149	1	1	30	84	61.63	210.09	272.85	31.37	395.04	
2150	1	1	30	85	61.74	210.09	273.50	31.09	395.02	
2151	1	1	30	86	58.67	210.25	273.50	80.95	395.37	
2152	1	1	30	87	62.13	210.41	273.50	30.30	395.69	
2153	1	1	30	88	62.32	209.93	273.50	29.99	395.74	
