Test Program: 	
Tester: 	
Device Name: 	
Operator: 	IT
LOT ID: 	
Start Time: 	
Fail #: 	588
Pass #: 	8033
Total #: 	8621

Name	Site#	Bin#	X	Y	VBR	VF1	VF2	IR_40V	VF3	
Unit	N	N	N	N	V	mV	mV	uA	mV	
4258	1	1	51	61	64.41	210.25	273.01	27.39	396.99	
4259	1	1	51	62	64.39	209.44	273.50	27.39	397.00	
4260	1	1	51	63	64.27	209.77	273.18	27.43	397.12	
4261	1	1	51	64	61.42	210.09	273.34	53.01	396.53	
4262	1	1	51	65	64.13	210.09	272.53	27.65	396.57	
4263	1	1	51	66	64.07	209.77	273.99	27.63	396.94	
4264	1	1	51	67	63.93	210.25	273.01	27.76	396.89	
4265	1	1	51	68	63.94	209.77	273.18	27.75	397.02	
4266	1	1	51	69	63.82	210.41	273.34	27.82	396.84	
4267	1	1	51	70	63.75	209.77	272.53	27.88	396.57	
4268	1	1	51	71	63.65	210.09	273.34	28.05	396.05	
4269	1	1	51	72	63.52	209.93	272.53	28.26	396.10	
4270	1	1	51	73	63.46	210.90	274.47	28.04	396.36	
4271	1	1	51	74	63.35	209.28	273.50	28.20	396.00	
4272	1	1	51	75	63.30	210.58	273.34	28.21	395.82	
4273	1	1	51	76	63.20	211.06	274.63	28.24	396.10	
4274	1	1	51	77	63.12	210.74	273.34	28.41	395.82	
4275	1	1	51	78	63.05	210.25	272.53	28.50	396.08	
4276	1	1	51	79	62.92	211.22	273.82	28.56	395.97	
4277	1	1	51	80	62.88	211.22	273.66	28.54	395.90	
4278	1	1	51	81	62.88	210.25	273.66	28.55	396.27	
4279	1	1	51	82	62.90	210.58	273.66	28.41	396.10	
4280	1	1	51	83	62.88	210.74	273.82	28.41	396.32	
4281	1	1	51	84	62.92	210.74	274.15	28.02	396.24	
4282	1	1	51	85	62.97	210.41	273.82	28.11	396.49	
4283	1	1	51	86	62.95	209.93	273.66	28.13	396.31	
4284	1	1	51	87	63.02	211.06	274.31	27.53	396.70	
4285	1	1	51	88	63.32	211.39	273.99	27.38	396.78	
4286	1	1	51	89	63.40	210.74	274.15	27.15	396.84	
4287	1	1	51	90	63.50	210.58	273.99	26.89	397.02	
4288	1	1	51	91	63.61	210.74	274.47	26.54	397.87	
4289	1	5	51	92	0.02	136.79	267.66	1016.03	397.26	
4290	1	1	51	93	63.76	210.09	273.82	26.42	398.61	
4291	1	1	51	94	63.92	211.39	274.31	26.10	398.87	
4292	1	1	51	95	64.02	211.39	273.99	25.86	399.02	
4293	1	1	51	96	64.05	211.22	274.63	25.75	398.94	
4294	1	1	51	97	64.09	211.06	275.12	25.55	399.18	
4295	1	1	51	98	64.19	211.06	274.47	25.61	399.42	
4296	1	1	51	99	64.29	211.39	274.80	25.34	399.26	
4297	1	1	51	100	64.42	211.71	274.96	25.12	399.15	
4298	1	5	51	101	0.03	173.28	271.39	1016.03	399.12	
4299	1	5	52	0	1.69	75.97	143.76	1016.01	320.57	
4300	1	1	52	1	71.50	214.31	277.72	20.91	410.40	
4301	1	1	52	2	68.64	211.22	274.31	22.61	399.67	
4302	1	1	52	3	68.18	210.74	274.96	22.79	399.10	
4303	1	5	52	4	0.02	164.36	270.09	1016.03	397.05	
4304	1	1	52	5	67.50	211.06	274.31	23.06	398.27	
4305	1	1	52	6	67.35	211.55	274.63	23.17	398.45	
4306	1	1	52	7	58.95	211.55	274.63	81.90	398.32	
4307	1	1	52	8	67.24	210.74	274.63	23.22	397.78	
4308	1	8	52	9	60.32	210.58	274.31	111.57	398.04	
4309	1	1	52	10	67.15	211.22	274.80	23.27	397.91	
4310	1	1	52	11	67.07	211.22	274.47	23.25	397.70	
4311	1	1	52	12	66.99	211.55	273.99	23.33	397.98	
4312	1	1	52	13	66.91	211.39	274.47	23.37	398.14	
4313	1	1	52	14	66.83	211.22	274.47	23.44	397.80	
4314	1	8	52	15	61.79	211.39	274.96	190.71	397.69	
4315	1	1	52	16	66.74	210.74	274.15	23.58	397.57	
4316	1	1	52	17	66.69	211.06	274.15	23.62	397.74	
4317	1	1	52	18	66.51	211.71	274.31	23.73	397.62	
4318	1	8	52	19	55.89	210.90	273.99	129.18	397.95	
4319	1	1	52	20	64.20	210.74	274.31	31.79	397.56	
4320	1	1	52	21	66.23	210.90	273.99	24.05	397.09	
4321	1	1	52	22	66.11	211.22	274.80	24.26	397.02	
4322	1	1	52	23	66.01	210.58	274.15	24.31	396.86	
4323	1	1	52	24	65.94	210.09	274.80	24.30	396.96	
4324	1	1	52	25	65.85	210.90	274.31	24.39	396.84	
4325	1	5	52	26	0.02	155.92	269.45	1016.03	395.72	
4326	1	1	52	27	65.79	210.41	273.82	24.57	396.86	
4327	1	1	52	28	65.76	211.39	273.82	24.70	396.65	
4328	1	1	52	29	65.81	210.09	273.82	24.73	396.92	
4329	1	1	52	30	65.84	211.22	273.34	24.74	396.92	
4330	1	1	52	31	65.88	210.25	274.15	24.74	396.11	
4331	1	1	52	32	65.91	210.58	273.82	24.82	396.50	
4332	1	1	52	33	65.98	210.41	274.15	24.84	396.37	
4333	1	1	52	34	65.96	210.74	273.34	24.80	396.45	
4334	1	1	52	35	66.01	210.74	273.99	24.79	396.36	
4335	1	5	52	36	0.02	144.25	268.63	1016.03	395.97	
4336	1	1	52	37	65.96	210.74	273.50	24.93	396.75	
4337	1	1	52	38	65.92	210.41	273.82	25.01	397.02	
4338	1	1	52	39	65.85	210.74	274.31	25.10	397.57	
4339	1	1	52	40	65.80	210.58	273.82	25.21	397.67	
4340	1	1	52	41	65.75	210.41	273.50	25.16	397.43	
4341	1	1	52	42	65.63	209.93	273.01	25.41	397.41	
4342	1	1	52	43	65.58	210.58	273.66	25.48	397.33	
4343	1	1	52	44	65.48	209.44	274.15	25.53	397.31	
4344	1	1	52	45	65.39	210.09	273.99	25.59	397.75	
4345	1	1	52	46	65.32	210.25	273.66	25.78	397.46	
4346	1	1	52	47	65.24	210.09	273.82	25.89	397.65	
4347	1	1	52	48	65.11	209.77	273.66	26.04	398.09	
4348	1	1	52	49	65.02	210.90	273.34	26.21	398.08	
4349	1	1	52	50	64.96	210.58	273.82	26.25	397.87	
4350	1	1	52	51	64.91	210.41	272.69	26.36	397.10	
4351	1	1	52	52	64.81	210.41	273.66	26.64	397.72	
4352	1	1	52	53	64.73	210.41	273.66	26.73	397.83	
4353	1	1	52	54	61.95	210.74	273.18	63.36	396.81	
4354	1	1	52	55	64.66	210.25	273.18	26.82	396.29	
4355	1	1	52	56	64.61	210.09	273.18	26.93	396.65	
4356	1	1	52	57	64.52	209.77	273.82	27.45	397.31	
4357	1	1	52	58	57.25	209.44	272.53	27.11	397.48	
4358	1	1	52	59	64.43	209.93	273.66	27.33	397.52	
4359	1	1	52	60	64.44	209.28	272.53	27.21	397.23	
4360	1	1	52	61	64.39	209.93	273.99	27.30	396.81	
4361	1	1	52	62	64.29	209.93	273.01	27.66	396.96	
4362	1	1	52	63	64.23	209.60	273.01	27.55	396.78	
4363	1	1	52	64	64.23	208.95	273.18	27.55	396.39	
4364	1	1	52	65	64.06	209.77	272.69	27.78	396.47	
4365	1	1	52	66	64.08	209.93	273.18	27.64	396.31	
4366	1	1	52	67	63.97	209.77	273.82	27.70	396.89	
4367	1	1	52	68	63.92	209.77	273.34	27.82	396.79	
4368	1	1	52	69	63.85	209.93	272.69	27.88	396.42	
4369	1	1	52	70	63.66	210.41	273.82	28.11	396.63	
4370	1	1	52	71	63.66	209.44	273.50	28.12	396.31	
4371	1	1	52	72	63.53	210.41	272.69	28.04	396.18	
4372	1	1	52	73	63.45	210.25	273.01	28.24	396.18	
4373	1	1	52	74	63.37	210.25	274.31	28.30	395.82	
4374	1	1	52	75	63.24	210.41	273.34	28.40	395.92	
4375	1	1	52	76	62.62	210.09	273.50	28.47	395.64	
4376	1	1	52	77	63.09	210.41	272.69	28.55	395.49	
4377	1	1	52	78	63.00	210.09	273.34	28.63	395.90	
4378	1	1	52	79	62.96	210.90	272.85	28.55	395.74	
4379	1	1	52	80	61.92	210.58	273.01	28.60	395.87	
4380	1	1	52	81	62.89	210.41	273.34	28.55	396.29	
4381	1	1	52	82	62.85	210.90	273.34	28.49	396.10	
4382	1	1	52	83	62.87	210.58	274.31	28.42	396.53	
4383	1	1	52	84	62.94	210.25	273.66	28.24	396.50	
4384	1	1	52	85	63.02	210.09	273.66	28.09	396.58	
4385	1	1	52	86	63.08	210.90	273.66	27.79	396.40	
4386	1	1	52	87	63.20	210.25	273.82	27.63	396.71	
4387	1	1	52	88	63.30	210.58	273.99	27.41	396.52	
4388	1	1	52	89	63.43	211.06	274.31	27.12	396.65	
4389	1	1	52	90	63.52	210.74	274.47	26.96	397.09	
4390	1	1	52	91	63.58	210.58	273.66	26.75	397.65	
4391	1	1	52	92	61.29	211.06	274.80	61.07	398.17	
4392	1	1	52	93	63.85	210.58	274.31	26.24	398.81	
4393	1	1	52	94	63.92	211.06	273.99	26.10	399.31	
4394	1	1	52	95	63.95	210.58	274.63	26.09	399.42	
4395	1	1	52	96	64.05	211.22	274.47	25.74	399.21	
4396	1	1	52	97	64.15	211.39	274.63	25.58	399.21	
4397	1	1	52	98	64.24	210.90	274.63	25.45	399.49	
4398	1	5	52	99	0.02	167.28	270.26	1016.03	398.86	
4399	1	1	52	100	64.44	211.55	274.80	25.01	400.07	
4400	1	1	52	101	64.64	211.39	274.96	24.80	400.37	
4401	1	5	53	0	0.33	69.65	135.81	1016.07	304.79	
4402	1	1	53	1	71.52	213.50	278.20	21.36	410.04	
4403	1	1	53	2	68.57	210.74	274.96	22.48	399.57	
4404	1	1	53	3	68.35	211.06	273.99	22.55	398.99	
4405	1	1	53	4	67.78	211.71	274.80	22.95	397.96	
4406	1	1	53	5	67.36	211.71	274.80	23.15	398.01	
4407	1	1	53	6	67.25	211.55	274.80	23.36	397.98	
4408	1	1	53	7	64.06	211.71	274.96	35.21	398.17	
4409	1	1	53	8	67.18	211.39	273.99	23.34	398.09	
4410	1	1	53	9	67.19	211.22	274.63	23.27	398.25	
4411	1	1	53	10	67.19	211.06	273.82	23.19	398.04	
4412	1	1	53	11	67.08	211.39	274.47	23.32	398.04	
4413	1	1	53	12	66.99	210.58	274.80	23.32	398.21	
4414	1	1	53	13	66.27	211.71	274.31	23.37	398.06	
4415	1	1	53	14	66.86	210.90	273.66	23.50	397.70	
4416	1	1	53	15	66.68	211.71	274.31	24.23	397.56	
4417	1	1	53	16	66.77	211.39	274.63	23.52	397.72	
4418	1	1	53	17	66.72	210.90	273.99	23.63	397.91	
4419	1	1	53	18	66.64	211.22	273.82	23.74	398.00	
4420	1	1	53	19	66.52	211.06	274.47	23.80	397.85	
4421	1	1	53	20	66.39	210.90	274.31	23.94	397.39	
4422	1	1	53	21	66.30	210.74	274.47	24.02	397.13	
4423	1	1	53	22	66.15	211.06	273.66	24.03	397.39	
4424	1	1	53	23	66.07	211.22	274.15	24.20	397.07	
4425	1	1	53	24	65.97	210.74	273.99	24.41	397.02	
4426	1	1	53	25	65.92	209.60	274.31	24.46	396.19	
4427	1	1	53	26	65.87	210.74	273.99	24.53	396.13	
4428	1	1	53	27	65.85	210.41	274.15	24.52	396.26	
4429	1	1	53	28	65.82	210.74	274.47	24.66	396.55	
4430	1	1	53	29	65.85	210.09	273.34	24.60	396.66	
4431	1	1	53	30	65.64	210.74	273.99	26.04	396.89	
4432	1	1	53	31	65.94	210.90	273.50	24.80	396.78	
4433	1	1	53	32	65.99	211.06	273.66	24.72	396.44	
4434	1	1	53	33	66.08	209.77	273.66	24.55	396.26	
4435	1	5	53	34	0.02	145.87	269.77	1016.03	395.79	
4436	1	1	53	35	66.03	210.09	273.99	24.91	396.50	
4437	1	1	53	36	64.72	210.41	273.82	28.00	396.79	
4438	1	1	53	37	66.01	210.09	273.34	24.94	396.94	
4439	1	1	53	38	66.03	210.58	273.99	24.88	397.20	
4440	1	1	53	39	66.01	209.93	273.82	24.90	397.23	
4441	1	1	53	40	66.00	210.09	273.99	24.95	397.31	
4442	1	1	53	41	65.88	210.90	273.18	25.06	397.39	
4443	1	1	53	42	65.76	210.58	273.18	25.12	397.15	
4444	1	1	53	43	65.62	210.25	273.18	25.42	397.22	
4445	1	1	53	44	65.57	210.09	273.99	25.34	397.41	
4446	1	1	53	45	65.41	210.09	273.01	25.78	397.10	
4447	1	1	53	46	65.29	210.25	273.50	25.87	397.72	
4448	1	1	53	47	65.22	210.09	274.15	25.84	397.88	
4449	1	1	53	48	65.12	210.58	273.34	26.07	398.21	
4450	1	1	53	49	65.04	210.09	273.82	26.13	398.16	
4451	1	1	53	50	64.97	210.09	273.66	26.35	397.91	
4452	1	1	53	51	64.91	210.25	273.99	26.42	397.17	
4453	1	1	53	52	64.81	210.09	274.15	26.49	397.62	
4454	1	1	53	53	64.73	209.77	273.18	26.66	397.70	
4455	1	1	53	54	64.71	209.77	273.34	26.74	397.13	
4456	1	1	53	55	64.64	210.09	272.69	26.91	396.68	
4457	1	1	53	56	64.65	209.77	273.50	26.89	396.92	
4458	1	1	53	57	64.55	209.60	273.18	27.09	397.17	
4459	1	1	53	58	64.52	210.09	272.85	27.22	397.64	
4460	1	1	53	59	64.46	209.60	272.53	27.17	397.59	
4461	1	1	53	60	64.37	209.60	272.53	27.48	397.13	
4462	1	1	53	61	64.39	209.44	273.18	27.53	396.78	
4463	1	1	53	62	64.29	209.60	273.18	27.54	397.15	
4464	1	1	53	63	64.26	208.95	272.69	27.65	396.87	
4465	1	1	53	64	64.15	209.77	273.50	27.65	396.60	
4466	1	1	53	65	64.13	209.12	272.53	27.73	396.62	
4467	1	1	53	66	64.08	209.12	272.36	27.70	396.57	
4468	1	1	53	67	63.97	209.44	272.85	27.91	396.34	
4469	1	1	53	68	63.90	209.44	272.69	27.90	396.47	
4470	1	1	53	69	63.84	209.60	273.18	27.94	396.55	
4471	1	1	53	70	63.76	210.09	272.36	27.96	396.19	
4472	1	1	53	71	63.70	210.25	273.34	28.09	396.03	
4473	1	1	53	72	63.56	210.09	273.50	28.22	396.19	
4474	1	1	53	73	63.51	210.09	273.01	28.16	396.08	
4475	1	1	53	74	63.40	209.60	273.34	28.12	395.95	
4476	1	1	53	75	63.23	210.58	272.85	28.33	395.72	
4477	1	1	53	76	63.16	210.25	272.69	28.54	395.74	
4478	1	1	53	77	63.12	210.09	273.34	28.46	395.84	
4479	1	1	53	78	63.03	210.58	273.01	28.66	395.64	
4480	1	1	53	79	62.75	210.41	273.82	29.36	395.71	
4481	1	1	53	80	62.91	210.90	273.82	28.63	396.10	
4482	1	1	53	81	60.93	209.93	273.18	56.89	396.26	
4483	1	5	53	82	0.02	156.73	268.63	1016.04	395.25	
4484	1	1	53	83	62.92	210.90	273.50	28.30	396.36	
4485	1	1	53	84	62.95	210.09	273.18	28.29	396.19	
4486	1	1	53	85	63.03	210.25	273.18	28.03	396.49	
4487	1	5	53	86	0.02	149.44	267.99	1016.03	395.92	
4488	1	1	53	87	61.63	210.41	273.66	27.82	396.81	
4489	1	1	53	88	63.31	210.25	273.50	27.40	396.78	
4490	1	1	53	89	63.37	209.93	273.99	27.29	396.87	
4491	1	1	53	90	63.60	211.06	274.47	26.92	397.23	
4492	1	1	53	91	63.70	211.55	274.63	26.56	398.04	
4493	1	1	53	92	63.73	210.74	273.66	26.34	398.43	
4494	1	1	53	93	63.86	210.25	274.63	26.22	399.16	
4495	1	1	53	94	63.95	210.58	274.15	26.02	399.73	
4496	1	1	53	95	64.06	210.74	274.15	25.91	399.67	
4497	1	1	53	96	64.13	211.22	274.63	25.66	398.92	
4498	1	1	53	97	64.18	211.39	274.31	25.55	398.19	
4499	1	1	53	98	64.28	211.71	274.31	25.33	398.37	
4500	1	1	53	99	64.41	210.90	274.63	25.18	399.46	
4501	1	1	53	100	64.49	211.55	274.47	25.03	399.98	
4502	1	1	53	101	64.63	211.22	274.96	24.70	400.37	
4503	1	5	54	0	0.25	68.51	136.14	1016.05	302.73	
4504	1	1	54	1	71.18	211.22	276.09	24.64	408.63	
4505	1	1	54	2	68.58	210.74	274.96	22.61	400.02	
4506	1	1	54	3	68.38	211.87	273.82	22.58	399.33	
4507	1	1	54	4	67.98	211.71	274.80	22.76	398.22	
4508	1	1	54	5	67.50	211.87	274.96	23.23	397.80	
4509	1	1	54	6	67.41	210.90	274.47	23.27	397.72	
4510	1	5	54	7	0.02	164.52	270.74	1016.02	396.86	
4511	1	1	54	8	67.18	211.87	274.47	23.24	398.27	
4512	1	1	54	9	67.17	212.36	274.96	23.33	398.32	
4513	1	1	54	10	67.12	210.74	273.99	23.32	398.12	
4514	1	1	54	11	67.10	211.06	274.47	23.36	397.78	
4515	1	1	54	12	67.00	210.58	274.80	23.58	398.17	
4516	1	1	54	13	66.97	211.39	274.15	23.35	397.78	
4517	1	1	54	14	66.90	211.87	274.15	23.41	397.78	
4518	1	1	54	15	66.87	211.39	274.15	23.39	398.08	
4519	1	1	54	16	66.74	211.55	274.47	23.48	397.88	
4520	1	1	54	17	66.79	210.41	273.50	23.59	397.91	
4521	1	1	54	18	66.68	210.90	273.66	23.70	397.91	
4522	1	1	54	19	66.54	210.90	274.31	23.72	397.70	
4523	1	1	54	20	66.43	210.90	274.15	23.88	397.52	
4524	1	1	54	21	66.32	210.90	273.99	24.02	396.96	
4525	1	1	54	22	66.20	210.90	274.47	24.19	397.31	
4526	1	1	54	23	66.14	211.39	274.47	24.17	397.13	
4527	1	1	54	24	65.70	210.74	274.31	24.85	397.00	
4528	1	1	54	25	65.95	211.06	273.82	24.47	396.76	
4529	1	1	54	26	64.30	211.06	273.82	31.63	396.36	
4530	1	1	54	27	65.92	210.41	273.50	24.49	396.53	
4531	1	1	54	28	63.06	210.41	274.31	31.07	396.47	
4532	1	1	54	29	61.86	210.90	273.99	87.51	396.37	
4533	1	1	54	30	65.98	210.74	274.63	24.63	396.70	
4534	1	1	54	31	66.02	210.90	274.15	24.51	396.91	
4535	1	1	54	32	66.02	210.25	273.66	24.64	396.47	
4536	1	1	54	33	66.05	211.06	273.66	24.58	396.75	
4537	1	1	54	34	66.13	210.41	274.31	24.66	396.83	
4538	1	1	54	35	65.99	211.55	274.31	25.51	396.52	
4539	1	1	54	36	66.06	210.58	273.99	24.81	396.62	
4540	1	1	54	37	66.03	210.09	273.50	24.83	396.66	
4541	1	1	54	38	66.05	210.74	273.99	24.86	397.15	
4542	1	1	54	39	66.08	210.41	272.85	24.88	397.02	
4543	1	5	54	40	0.02	153.65	268.80	1016.03	396.66	
4544	1	1	54	41	66.90	210.90	273.66	24.11	397.43	
4545	1	1	54	42	66.68	209.93	274.31	24.21	397.75	
4546	1	1	54	43	65.72	210.25	273.99	25.28	397.35	
4547	1	1	54	44	65.58	210.41	273.82	25.51	397.41	
4548	1	1	54	45	65.44	209.93	272.53	25.63	397.36	
4549	1	5	54	46	0.02	157.22	269.12	1016.03	396.92	
4550	1	1	54	47	65.29	210.25	274.15	25.75	397.96	
4551	1	1	54	48	65.20	210.25	273.34	25.97	398.11	
4552	1	1	54	49	65.06	210.58	273.82	26.24	398.06	
4553	1	1	54	50	65.00	210.74	273.18	26.15	397.77	
4554	1	1	54	51	64.93	210.09	273.18	26.36	396.96	
4555	1	8	54	52	56.43	209.28	272.69	120.47	397.33	
4556	1	1	54	53	64.74	210.09	273.82	26.63	397.57	
4557	1	1	54	54	64.74	209.28	272.20	26.91	396.96	
4558	1	1	54	55	64.70	210.09	273.34	26.88	396.97	
4559	1	1	54	56	64.65	209.60	273.18	26.97	397.43	
4560	1	1	54	57	64.55	209.44	272.53	27.08	397.61	
4561	1	1	54	58	64.55	209.93	273.66	27.01	397.70	
4562	1	1	54	59	64.48	209.77	272.85	27.27	397.12	
4563	1	1	54	60	64.45	210.09	273.01	27.36	396.78	
4564	1	1	54	61	64.40	209.77	273.18	27.34	396.44	
4565	1	1	54	62	64.29	210.09	273.01	27.55	396.55	
4566	1	1	54	63	64.25	210.09	273.18	27.53	396.70	
4567	1	1	54	64	64.19	209.60	272.69	28.14	396.78	
4568	1	1	54	65	64.05	210.25	273.34	28.18	396.57	
4569	1	1	54	66	64.06	210.41	273.01	27.87	396.42	
4570	1	1	54	67	64.00	209.93	273.34	27.66	396.40	
4571	1	1	54	68	63.91	209.93	273.66	27.90	396.39	
4572	1	1	54	69	63.87	209.77	272.53	27.82	396.52	
4573	1	1	54	70	62.37	209.12	272.36	27.68	396.32	
4574	1	1	54	71	64.01	209.77	272.69	27.37	396.06	
4575	1	1	54	72	63.61	210.74	272.85	28.00	396.10	
4576	1	1	54	73	63.46	210.25	273.01	28.33	395.95	
4577	1	1	54	74	63.35	210.41	273.18	28.28	396.00	
4578	1	1	54	75	63.23	209.28	272.85	28.54	395.75	
4579	1	1	54	76	63.15	210.25	273.18	28.61	395.43	
4580	1	1	54	77	61.50	210.25	273.18	28.84	395.90	
4581	1	1	54	78	63.06	210.25	273.01	28.52	395.90	
4582	1	1	54	79	61.38	210.09	273.18	28.70	396.03	
4583	1	1	54	80	62.88	210.25	273.01	28.73	395.58	
4584	1	1	54	81	61.42	210.58	273.50	28.52	395.77	
4585	1	1	54	82	59.71	209.77	272.85	53.93	396.00	
4586	1	1	54	83	62.89	209.60	273.82	28.46	396.26	
4587	1	1	54	84	62.99	210.74	273.50	28.20	396.13	
4588	1	1	54	85	63.04	210.74	273.50	28.05	396.32	
4589	1	1	54	86	63.10	210.25	273.34	27.85	396.68	
4590	1	1	54	87	63.19	211.06	273.50	27.58	396.71	
4591	1	1	54	88	63.32	210.09	273.50	27.28	397.04	
4592	1	1	54	89	63.42	210.74	273.01	27.19	397.31	
4593	1	1	54	90	63.62	210.41	273.66	26.71	397.62	
4594	1	1	54	91	63.67	211.06	273.82	26.61	397.85	
4595	1	1	54	92	61.08	211.39	274.47	32.69	398.53	
4596	1	1	54	93	63.87	211.22	273.99	26.32	399.07	
4597	1	1	54	94	63.99	210.90	274.31	25.95	399.62	
4598	1	1	54	95	64.01	211.06	274.47	25.81	399.52	
4599	1	1	54	96	64.15	211.06	273.34	25.62	398.47	
4600	1	1	54	97	64.19	211.55	274.15	25.53	397.75	
4601	1	1	54	98	64.33	211.55	274.63	25.31	398.19	
4602	1	1	54	99	64.37	211.55	274.96	25.18	399.28	
4603	1	1	54	100	64.53	212.20	275.12	25.06	399.88	
4604	1	5	54	101	0.02	166.30	270.42	1016.03	398.86	
4605	1	5	55	0	0.23	68.19	135.17	1016.02	306.51	
4606	1	8	55	1	51.45	207.01	271.72	479.60	406.06	
4607	1	1	55	2	68.50	211.22	273.66	22.72	399.16	
4608	1	1	55	3	68.42	211.55	274.31	22.63	398.58	
4609	1	1	55	4	68.11	210.74	274.15	22.79	397.83	
4610	1	1	55	5	67.76	211.87	275.45	22.89	397.91	
4611	1	1	55	6	67.53	211.06	274.80	23.19	397.41	
4612	1	1	55	7	67.34	211.22	274.63	23.24	397.83	
4613	1	1	55	8	67.23	212.20	274.63	23.31	397.52	
4614	1	1	55	9	67.17	211.71	274.63	23.24	398.01	
4615	1	1	55	10	67.17	210.74	273.66	23.30	398.09	
4616	1	1	55	11	67.09	210.90	274.63	23.36	397.95	
4617	1	1	55	12	67.02	211.55	273.99	23.31	397.83	
4618	1	1	55	13	66.98	211.22	274.15	23.47	397.65	
4619	1	1	55	14	66.93	210.58	274.63	23.40	397.91	
4620	1	1	55	15	66.91	210.58	274.80	23.44	398.16	
4621	1	1	55	16	66.82	211.06	274.31	23.53	398.25	
4622	1	1	55	17	66.79	211.39	274.31	23.56	398.00	
4623	1	1	55	18	66.68	211.39	274.47	23.59	397.98	
4624	1	1	55	19	66.57	211.55	274.31	23.70	397.78	
4625	1	1	55	20	66.45	211.55	274.63	23.91	397.48	
4626	1	1	55	21	66.32	211.22	274.47	23.92	397.43	
4627	1	1	55	22	66.21	210.90	274.31	24.12	397.25	
4628	1	1	55	23	66.10	211.55	274.31	24.18	397.30	
4629	1	1	55	24	66.07	210.90	274.63	24.24	397.10	
4630	1	1	55	25	65.97	211.71	274.31	24.41	397.05	
4631	1	1	55	26	65.95	211.22	273.50	24.39	396.97	
4632	1	1	55	27	66.02	210.90	274.31	24.35	396.86	
4633	1	1	55	28	65.98	211.06	273.99	24.43	396.71	
4634	1	1	55	29	65.98	210.09	274.47	24.48	396.70	
4635	1	1	55	30	65.98	209.93	273.99	24.61	396.65	
4636	1	1	55	31	66.04	210.41	273.82	24.61	396.97	
4637	1	1	55	32	66.05	210.25	273.82	24.64	396.40	
4638	1	1	55	33	66.14	210.74	273.99	24.59	396.79	
4639	1	1	55	34	66.08	210.41	273.50	24.72	397.09	
4640	1	1	55	35	66.15	210.74	273.01	24.70	396.62	
4641	1	1	55	36	66.13	210.25	273.50	24.79	396.14	
4642	1	1	55	37	66.12	210.09	273.18	24.83	396.63	
4643	1	1	55	38	66.07	210.74	273.50	24.88	396.97	
4644	1	1	55	39	64.62	210.25	273.66	30.48	396.87	
4645	1	1	55	40	66.40	209.93	273.66	24.49	397.43	
4646	1	1	55	41	69.40	210.58	273.01	22.53	397.61	
4647	1	1	55	42	71.73	211.39	274.31	20.80	401.26	
4648	1	1	55	43	65.96	210.09	273.50	24.95	397.61	
4649	1	1	55	44	65.63	210.58	273.82	25.34	397.70	
4650	1	1	55	45	65.51	209.93	273.99	25.52	397.56	
4651	1	1	55	46	65.43	210.25	273.50	25.62	397.57	
4652	1	1	55	47	65.30	209.93	273.01	25.65	397.85	
4653	1	1	55	48	65.24	210.41	273.99	25.79	398.01	
4654	1	1	55	49	65.14	210.90	273.01	26.12	397.56	
4655	1	1	55	50	65.07	210.58	273.34	26.16	397.36	
4656	1	1	55	51	64.96	210.41	273.66	26.23	397.48	
4657	1	1	55	52	64.87	209.93	273.34	26.50	397.30	
4658	1	5	55	53	0.02	157.38	268.80	1016.03	395.82	
4659	1	1	55	54	50.11	209.93	273.34	27.01	397.04	
4660	1	1	55	55	49.82	210.58	273.34	27.51	397.05	
4661	1	1	55	56	64.61	209.93	273.01	27.08	397.82	
4662	1	1	55	57	64.56	209.93	273.34	27.07	398.03	
4663	1	1	55	58	50.05	209.44	272.85	27.94	397.85	
4664	1	1	55	59	64.49	209.60	273.50	27.25	396.96	
4665	1	1	55	60	64.47	209.12	273.01	27.33	396.68	
4666	1	1	55	61	64.41	209.60	272.69	27.43	396.44	
4667	1	1	55	62	64.32	209.93	273.34	27.66	396.53	
4668	1	1	55	63	64.23	209.60	272.53	27.75	396.58	
4669	1	1	55	64	64.24	209.93	273.18	27.72	396.32	
4670	1	1	55	65	64.14	209.93	273.50	27.70	396.34	
4671	1	1	55	66	64.06	210.41	273.34	27.85	396.66	
4672	1	1	55	67	63.97	209.28	273.01	27.84	396.29	
4673	1	1	55	68	63.88	209.28	272.85	28.01	396.19	
4674	1	1	55	69	63.84	209.60	272.69	28.04	396.14	
4675	1	1	55	70	63.71	209.44	272.69	28.08	396.08	
4676	1	1	55	71	63.68	209.93	273.01	28.19	395.95	
4677	1	1	55	72	63.57	209.77	272.85	28.32	395.77	
4678	1	1	55	73	63.48	209.60	272.36	28.33	395.53	
4679	1	1	55	74	63.40	210.25	273.99	28.27	395.79	
4680	1	1	55	75	63.30	210.25	273.66	28.41	395.61	
4681	1	1	55	76	63.20	210.41	272.36	28.55	395.48	
4682	1	1	55	77	63.09	210.25	273.01	28.53	395.43	
4683	1	1	55	78	62.94	210.58	273.18	28.60	395.87	
4684	1	1	55	79	62.95	210.90	273.34	28.62	396.00	
4685	1	1	55	80	62.94	210.25	273.18	28.51	395.77	
4686	1	1	55	81	62.95	210.25	273.66	28.49	395.97	
4687	1	1	55	82	62.91	210.58	272.69	28.45	395.80	
4688	1	1	55	83	62.94	211.22	273.66	28.42	396.08	
4689	1	1	55	84	63.01	209.93	273.66	28.25	396.14	
